"COUNTY","CFIPS","YEAR","AGE","GENDER","Labor Force","Universe","Participation Rate",
"Sedgwick County","115","2012","65 and over","","112.72","556.53","20.25",
"Sedgwick County","115","2013","16 to 19","","48.65","99.59","48.85",
"Sedgwick County","115","2013","20 to 24","","88.31","105.98","83.33",
"Sedgwick County","115","2013","25 to 34","","215.42","251.76","85.57",
"Sedgwick County","115","2013","35 to 44","","224.18","248.74","90.13",
"Sedgwick County","115","2013","45 to 54","","273.05","302.61","90.23",
"Sedgwick County","115","2013","55 to 64","","286.97","400.41","71.67",
"Sedgwick County","115","2013","65 and over","","117.68","559.66","21.03",
"Sedgwick County","115","2014","16 to 19","","48.05","101.23","47.47",
"Sedgwick County","115","2014","20 to 24","","97.35","117.38","82.94",
"Sedgwick County","115","2014","25 to 34","","213.43","251.13","84.99",
"Sedgwick County","115","2014","35 to 44","","234.21","259.51","90.25",
"Sedgwick County","115","2014","45 to 54","","265.77","294.88","90.13",
"Sedgwick County","115","2014","55 to 64","","290.73","403.68","72.02",
"Sedgwick County","115","2014","65 and over","","121.8","561.87","21.68",
"Sedgwick County","115","2015","16 to 19","","47.97","104.16","46.05",
"Sedgwick County","115","2015","20 to 24","","101.75","123.82","82.18",
"Sedgwick County","115","2015","25 to 34","","217.79","256.24","84.99",
"Sedgwick County","115","2015","35 to 44","","240.84","267.28","90.11",
"Sedgwick County","115","2015","45 to 54","","261.77","290.34","90.16",
"Sedgwick County","115","2015","55 to 64","","285.79","394.93","72.36",
"Sedgwick County","115","2015","65 and over","","126.97","569.19","22.31",
"Sedgwick County","115","2016","16 to 19","","46.64","104.29","44.72",
"Sedgwick County","115","2016","20 to 24","","100.38","123.61","81.21",
"Sedgwick County","115","2016","25 to 34","","225.86","265.85","84.96",
"Sedgwick County","115","2016","35 to 44","","248.62","276.44","89.94",
"Sedgwick County","115","2016","45 to 54","","255.76","283.32","90.27",
"Sedgwick County","115","2016","55 to 64","","286.28","394.86","72.50",
"Sedgwick County","115","2016","65 and over","","131.71","574.62","22.92",
"Sedgwick County","115","2017","16 to 19","","43.15","99.61","43.32",
"Sedgwick County","115","2017","20 to 24","","97.57","120.93","80.68",
"Sedgwick County","115","2017","25 to 34","","235.9","278.89","84.59",
"Sedgwick County","115","2017","35 to 44","","258.98","288.24","89.85",
"Sedgwick County","115","2017","45 to 54","","250.77","277.63","90.33",
"Sedgwick County","115","2017","55 to 64","","289.44","396.45","73.01",
"Sedgwick County","115","2017","65 and over","","133.49","574.58","23.23",
"Sedgwick County","115","2018","16 to 19","","41.39","98.15","42.17",
"Sedgwick County","115","2018","20 to 24","","98.98","122.98","80.48",
"Sedgwick County","115","2018","25 to 34","","239.65","284.2","84.32",
"Sedgwick County","115","2018","35 to 44","","272.44","303.27","89.83",
"Sedgwick County","115","2018","45 to 54","","244.8","270.77","90.41",
"Sedgwick County","115","2018","55 to 64","","285.3","390.65","73.03",
"Sedgwick County","115","2018","65 and over","","136.43","577.16","23.64",
"Summit County","117","2010","16 to 19","","386.31","983","39.30",
"Summit County","117","2010","20 to 24","","1,776.27","2,260","78.60",
"Summit County","117","2010","25 to 34","","4,433.78","5,689","77.94",
"Summit County","117","2010","35 to 44","","3,717.51","4,657","79.83",
"Summit County","117","2010","45 to 54","","3,232.11","4,279","75.53",
"Summit County","117","2010","55 to 64","","2,378.6","3,610","65.89",
"Summit County","117","2010","65 and over","","597.35","2,215","26.97",
"Summit County","117","2011","16 to 19","","360.43","948.13","38.01",
"Summit County","117","2011","20 to 24","","1,315.82","1,689.71","77.87",
"Summit County","117","2011","25 to 34","","4,507.73","5,801.74","77.70",
"Summit County","117","2011","35 to 44","","3,721.84","4,663.08","79.82",
"Summit County","117","2011","45 to 54","","3,245.93","4,295.69","75.56",
"Summit County","117","2011","55 to 64","","2,473.31","3,732.09","66.27",
"Summit County","117","2011","65 and over","","674.29","2,444.25","27.59",
"Summit County","117","2012","16 to 19","","351.72","951.9","36.95",
"Summit County","117","2012","20 to 24","","1,026.27","1,324.93","77.46",
"Summit County","117","2012","25 to 34","","4,608.28","5,940.89","77.57",
"Summit County","117","2012","35 to 44","","3,816.33","4,782.39","79.80",
"Summit County","117","2012","45 to 54","","3,211.77","4,254.14","75.50",
"Summit County","117","2012","55 to 64","","2,551.26","3,822.61","66.74",
"Summit County","117","2012","65 and over","","781.18","2,733.22","28.58",
"Summit County","117","2013","16 to 19","","350.71","973.17","36.04",
"Summit County","117","2013","20 to 24","","960.86","1,248.4","76.97",
"Summit County","117","2013","25 to 34","","4,632.35","5,988.19","77.36",
"Summit County","117","2013","35 to 44","","3,986.15","4,998","79.75",
"Summit County","117","2013","45 to 54","","3,238.33","4,292.62","75.44",
"Summit County","117","2013","55 to 64","","2,615.89","3,897.34","67.12",
"Summit County","117","2013","65 and over","","901.8","3,060.83","29.46",
"Summit County","117","2014","16 to 19","","350.31","1,001.63","34.97",
"Summit County","117","2014","20 to 24","","941.78","1,234.36","76.30",
"Summit County","117","2014","25 to 34","","4,585.55","5,942.95","77.16",
"Summit County","117","2014","35 to 44","","4,187.54","5,258.55","79.63",
"Summit County","117","2014","45 to 54","","3,278.91","4,349.36","75.39",
"Summit County","117","2014","55 to 64","","2,713.05","4,018.46","67.51",
"Summit County","117","2014","65 and over","","1,007.63","3,338.88","30.18",
"Summit County","117","2015","16 to 19","","352.64","1,041.4","33.86",
"Summit County","117","2015","20 to 24","","930.97","1,234.46","75.42",
"Summit County","117","2015","25 to 34","","4,492.23","5,834.65","76.99",
"Summit County","117","2015","35 to 44","","4,377.46","5,501.55","79.57",
"Summit County","117","2015","45 to 54","","3,365.75","4,465.74","75.37",
"Summit County","117","2015","55 to 64","","2,827.34","4,158.72","67.99",
"Summit County","117","2015","65 and over","","1,117.57","3,613.4","30.93",
"Summit County","117","2016","16 to 19","","362.13","1,106.54","32.73",
"Summit County","117","2016","20 to 24","","956.19","1,280.06","74.70",
"Summit County","117","2016","25 to 34","","4,368.6","5,686.16","76.83",
"Summit County","117","2016","35 to 44","","4,568.58","5,745.78","79.51",
"Summit County","117","2016","45 to 54","","3,476.94","4,612.78","75.38",
"Summit County","117","2016","55 to 64","","2,893.01","4,235.84","68.30",
"Summit County","117","2016","65 and over","","1,239.44","3,926.1","31.57",
"Summit County","117","2017","16 to 19","","372.45","1,179.32","31.58",
"Summit County","117","2017","20 to 24","","983.42","1,327.74","74.07",
"Summit County","117","2017","25 to 34","","4,223.65","5,513.02","76.61",
"Summit County","117","2017","35 to 44","","4,792.41","6,036.07","79.40",
"Summit County","117","2017","45 to 54","","3,618.33","4,802.97","75.34",
"Summit County","117","2017","55 to 64","","2,906.53","4,235.64","68.62",
"Summit County","117","2017","65 and over","","1,365.59","4,267.22","32.00",
"Summit County","117","2018","16 to 19","","392.25","1,272.65","30.82",
"Summit County","117","2018","20 to 24","","1,002.93","1,366.23","73.41",
"Summit County","117","2018","25 to 34","","4,056.6","5,306.96","76.44",
"Summit County","117","2018","35 to 44","","5,073.87","6,393.3","79.36",
"Summit County","117","2018","45 to 54","","3,737.47","4,962.45","75.32",
"Summit County","117","2018","55 to 64","","2,929.26","4,252.38","68.89",
"Summit County","117","2018","65 and over","","1,497.02","4,613.08","32.45",
"Teller County","119","2010","16 to 19","","537.42","1,159","46.37",
"Teller County","119","2010","20 to 24","","700.44","863","81.16",
"Teller County","119","2010","25 to 34","","1,542.8","1,828","84.40",
"Teller County","119","2010","35 to 44","","2,342.91","2,801","83.65",
"Teller County","119","2010","45 to 54","","3,923.9","4,767","82.31",
"Teller County","119","2010","55 to 64","","3,145.91","4,728","66.54",
"Teller County","119","2010","65 and over","","553.55","3,068.98","18.04",
"Teller County","119","2011","16 to 19","","551.92","1,224.74","45.06",
"Teller County","119","2011","20 to 24","","702.86","873.46","80.47",
"Teller County","119","2011","25 to 34","","1,503.3","1,785.93","84.17",
"Teller County","119","2011","35 to 44","","2,219.58","2,656.78","83.54",
"Teller County","119","2011","45 to 54","","3,793.72","4,608.98","82.31",
"Teller County","119","2011","55 to 64","","3,232.26","4,833.58","66.87",
"Teller County","119","2011","65 and over","","611.73","3,299.34","18.54",
"Teller County","119","2012","16 to 19","","544.23","1,244.58","43.73",
"Teller County","119","2012","20 to 24","","761.53","951.83","80.01",
"Teller County","119","2012","25 to 34","","1,521.72","1,809.95","84.08",
"Teller County","119","2012","35 to 44","","2,140.14","2,558.47","83.65",
"Teller County","119","2012","45 to 54","","3,590.19","4,369.81","82.16",
"Teller County","119","2012","55 to 64","","3,248.3","4,819.86","67.39",
"Teller County","119","2012","65 and over","","688.53","3,578.94","19.24",
"Teller County","119","2013","16 to 19","","539.39","1,266.23","42.60",
"Teller County","119","2013","20 to 24","","873.2","1,099.14","79.44",
"Teller County","119","2013","25 to 34","","1,571.51","1,871.43","83.97",
"Teller County","119","2013","35 to 44","","2,107.14","2,517.65","83.69",
"Teller County","119","2013","45 to 54","","3,435.98","4,187.11","82.06",
"Teller County","119","2013","55 to 64","","3,243.62","4,785.02","67.79",
"Teller County","119","2013","65 and over","","763.78","3,840.51","19.89",
"Teller County","119","2014","16 to 19","","519.19","1,253.04","41.43",
"Teller County","119","2014","20 to 24","","994.13","1,260.67","78.86",
"Teller County","119","2014","25 to 34","","1,701.92","2,030.62","83.81",
"Teller County","119","2014","35 to 44","","2,100.8","2,512.41","83.62",
"Teller County","119","2014","45 to 54","","3,345.4","4,077.83","82.04",
"Teller County","119","2014","55 to 64","","3,245.54","4,760.79","68.17",
"Teller County","119","2014","65 and over","","832.92","4,079.39","20.42",
"Teller County","119","2015","16 to 19","","495.08","1,232.29","40.18",
"Teller County","119","2015","20 to 24","","1,086.23","1,390.74","78.10",
"Teller County","119","2015","25 to 34","","1,843.09","2,202.66","83.68",
"Teller County","119","2015","35 to 44","","2,109.42","2,528.16","83.44",
"Teller County","119","2015","45 to 54","","3,244.96","3,954.82","82.05",
"Teller County","119","2015","55 to 64","","3,259","4,749","68.62",
"Teller County","119","2015","65 and over","","903.41","4,302.86","21.00",
"Teller County","119","2016","16 to 19","","485.37","1,243.68","39.03",
"Teller County","119","2016","20 to 24","","1,140.3","1,473.44","77.39",
"Teller County","119","2016","25 to 34","","2,000.38","2,396.6","83.47",
"Teller County","119","2016","35 to 44","","2,131.42","2,556.57","83.37",
"Teller County","119","2016","45 to 54","","3,134.01","3,818.07","82.08",
"Teller County","119","2016","55 to 64","","3,280.04","4,758.41","68.93",
"Teller County","119","2016","65 and over","","969.97","4,505.38","21.53",
"Teller County","119","2017","16 to 19","","462.2","1,222.01","37.82",
"Teller County","119","2017","20 to 24","","1,174.15","1,530.58","76.71",
"Teller County","119","2017","25 to 34","","2,167.53","2,604.88","83.21",
"Teller County","119","2017","35 to 44","","2,178.19","2,611.1","83.42",
"Teller County","119","2017","45 to 54","","3,014.42","3,674.72","82.03",
"Teller County","119","2017","55 to 64","","3,268.13","4,717.76","69.27",
"Teller County","119","2017","65 and over","","1,033.97","4,728.18","21.87",
"Teller County","119","2018","16 to 19","","455.18","1,232.16","36.94",
"Teller County","119","2018","20 to 24","","1,168.4","1,536.35","76.05",
"Teller County","119","2018","25 to 34","","2,343.78","2,819.82","83.12",
"Teller County","119","2018","35 to 44","","2,261.16","2,709.19","83.46",
"Teller County","119","2018","45 to 54","","2,878.22","3,510.32","81.99",
"Teller County","119","2018","55 to 64","","3,257.29","4,683.33","69.55",
"Teller County","119","2018","65 and over","","1,091.59","4,915.18","22.21",
"Washington County","121","2010","16 to 19","","155.77","262","59.45",
"Washington County","121","2010","20 to 24","","203.64","217","93.84",
"Washington County","121","2010","25 to 34","","455.58","488","93.36",
"Washington County","121","2010","35 to 44","","515.35","538","95.79",
"Washington County","121","2010","45 to 54","","755.64","779","97.00",
"Washington County","121","2010","55 to 64","","524.42","663","79.10",
"Washington County","121","2010","65 and over","","193.7","914.63","21.18",
"Washington County","121","2011","16 to 19","","160.21","277.26","57.78",
"Washington County","121","2011","20 to 24","","187.27","201.49","92.94",
"Washington County","121","2011","25 to 34","","429.24","461.59","92.99",
"Washington County","121","2011","35 to 44","","501.37","523.98","95.68",
"Washington County","121","2011","45 to 54","","726.36","748.26","97.07",
"Washington County","121","2011","55 to 64","","544.92","689.39","79.04",
"Washington County","121","2011","65 and over","","199.36","912.14","21.86",
"Washington County","121","2012","16 to 19","","140.55","250.34","56.14",
"Washington County","121","2012","20 to 24","","193.67","209.82","92.30",
"Washington County","121","2012","25 to 34","","408.04","438.53","93.05",
"Washington County","121","2012","35 to 44","","470.14","491.72","95.61",
"Washington County","121","2012","45 to 54","","703.8","725.89","96.96",
"Washington County","121","2012","55 to 64","","565.5","712.4","79.38",
"Washington County","121","2012","65 and over","","207.99","913.69","22.76",
"Washington County","121","2013","16 to 19","","118.87","217.3","54.70",
"Washington County","121","2013","20 to 24","","207.97","227.3","91.50",
"Washington County","121","2013","25 to 34","","411.78","443.09","92.93",
"Washington County","121","2013","35 to 44","","445.31","466.19","95.52",
"Washington County","121","2013","45 to 54","","671.7","693.59","96.84",
"Washington County","121","2013","55 to 64","","584.83","733.78","79.70",
"Washington County","121","2013","65 and over","","215.72","916.08","23.55",
"Washington County","121","2014","16 to 19","","113.52","213.17","53.25",
"Washington County","121","2014","20 to 24","","212.48","233.68","90.93",
"Washington County","121","2014","25 to 34","","398.8","430.63","92.61",
"Washington County","121","2014","35 to 44","","425.93","446.36","95.42",
"Washington County","121","2014","45 to 54","","654.27","675.99","96.79",
"Washington County","121","2014","55 to 64","","593.48","741.36","80.05",
"Washington County","121","2014","65 and over","","224.25","926.14","24.21",
